ED_x,ED_y
31377.60776,-3020.361866
31377.69032,-3020.128156
31377.77328,-3019.894951
31377.85663,-3019.662257
31377.94038,-3019.430076
31378.02453,-3019.19841
31378.10909,-3018.967261
31378.19406,-3018.736631
31378.27943,-3018.506522
31378.36522,-3018.276934
31378.45143,-3018.047868
31378.53803,-3017.819322
31378.62504,-3017.591296
31378.71245,-3017.36379
31378.80027,-3017.136808
31378.88851,-3016.910352
31378.97716,-3016.684428
31379.06624,-3016.45904
31379.15575,-3016.234196
31379.24571,-3016.009899
31379.33612,-3015.786156
31379.42698,-3015.562967
31379.5183,-3015.340338
31379.61007,-3015.118269
31379.70232,-3014.896764
31379.79503,-3014.675825
31379.88821,-3014.455457
31379.98189,-3014.235665
31380.07605,-3014.016454
31380.17071,-3013.797826
31380.26586,-3013.579786
31380.36152,-3013.362337
31380.45768,-3013.145482
31380.55435,-3012.929225
31380.65153,-3012.713567
31380.74921,-3012.498508
31380.84738,-3012.284043
31380.94603,-3012.070168
31381.04515,-3011.856877
31381.14472,-3011.644159
31381.24472,-3011.432007
31381.34514,-3011.220418
31381.44598,-3011.009388
31381.54722,-3010.798917
31381.64888,-3010.589006
31381.75092,-3010.379651
31381.85336,-3010.170851
31381.95616,-3009.962599
31382.05933,-3009.754895
31382.16286,-3009.54774
31382.26676,-3009.341137
31382.37103,-3009.135092
31382.47569,-3008.92961
31382.58074,-3008.724699
31382.68619,-3008.520367
31382.79205,-3008.316624
31382.89835,-3008.113482
31383.0051,-3007.910954
31383.11232,-3007.709055
31383.22003,-3007.507799
31383.32825,-3007.307203
31383.43702,-3007.107284
31383.54634,-3006.908059
31383.65626,-3006.709547
31383.76677,-3006.511761
31383.87791,-3006.314716
31383.98969,-3006.118425
31384.10213,-3005.922903
31384.21524,-3005.728165
31384.32904,-3005.534227
31384.44355,-3005.341102
31384.55877,-3005.1488
31384.67471,-3004.95733
31384.79138,-3004.7667
31384.90878,-3004.576919
31385.02691,-3004.387994
31385.14577,-3004.199928
31385.26536,-3004.012726
31385.38568,-3003.826391
31385.50673,-3003.640926
31385.62849,-3003.456336
31385.75098,-3003.272622
31385.87417,-3003.089786
31385.99807,-3002.907832
31386.12267,-3002.726759
31386.24796,-3002.546569
31386.37394,-3002.367261
31386.5006,-3002.188839
31386.62794,-3002.011305
31386.75595,-3001.834664
31386.88463,-3001.658916
31387.01397,-3001.484063
31387.14396,-3001.310101
31387.2746,-3001.13703
31387.40587,-3000.964848
31387.53778,-3000.793553
31387.6703,-3000.623144
31387.80344,-3000.453619
31387.93718,-3000.284976
31388.07152,-3000.117212
31388.20644,-2999.950325
31388.34195,-2999.784311
31388.47802,-2999.619171
31388.61465,-2999.454905
31388.75184,-2999.291512
31388.88958,-2999.128995
31389.02786,-2998.967354
31389.16669,-2998.806593
31389.30605,-2998.646713
31389.44594,-2998.487718
31389.58636,-2998.329611
31389.72731,-2998.172393
31389.86877,-2998.016065
31390.01075,-2997.860626
31390.15324,-2997.706072
31390.29622,-2997.552402
31390.4397,-2997.399615
31390.58366,-2997.247709
31390.72811,-2997.096683
31390.87303,-2996.946536
31391.01842,-2996.79727
31391.16428,-2996.648882
31391.31059,-2996.501368
31391.45733,-2996.354722
31391.60451,-2996.208939
31391.75212,-2996.064013
31391.90014,-2995.919942
31392.04856,-2995.776723
31392.19739,-2995.634354
31392.34661,-2995.492835
31392.49623,-2995.352163
31392.64622,-2995.212334
31392.79658,-2995.073345
31392.9473,-2994.935188
31393.09838,-2994.797861
31393.2498,-2994.661359
31393.40157,-2994.525684
31393.55368,-2994.39084
31393.70613,-2994.256831
31393.85891,-2994.123658
31394.01203,-2993.991323
31394.16547,-2993.859824
31394.31924,-2993.729163
31394.47332,-2993.599338
31394.62772,-2993.470352
31394.78243,-2993.342206
31394.93745,-2993.214905
31395.09279,-2993.088452
31395.24843,-2992.962848
31395.40437,-2992.838092
31395.56061,-2992.714182
31395.71714,-2992.591117
31395.87396,-2992.468896
31396.03106,-2992.34752
31396.18844,-2992.226988
31396.34609,-2992.1073
31396.50402,-2991.988455
31396.66221,-2991.870451
31396.82066,-2991.753286
31396.97937,-2991.636957
31397.13832,-2991.521463
31397.29751,-2991.406801
31397.45694,-2991.292965
31397.6166,-2991.179952
31397.77649,-2991.06776
31397.93659,-2990.956389
31398.09692,-2990.845838
31398.25745,-2990.736106
31398.41819,-2990.62719
31398.57914,-2990.51909
31398.74028,-2990.411802
31398.90161,-2990.305322
31399.06312,-2990.199646
31399.22482,-2990.094774
31399.3867,-2989.990706
31399.54875,-2989.88744
31399.71097,-2989.784973
31399.87335,-2989.683306
31400.0359,-2989.582438
31400.19861,-2989.482369
31400.36147,-2989.383099
31400.52448,-2989.284627
31400.68764,-2989.186951
31400.85094,-2989.090071
31401.01438,-2988.993987
31401.17795,-2988.898696
31401.34166,-2988.804197
31401.5055,-2988.710487
31401.66945,-2988.617561
31401.83353,-2988.525416
31401.99772,-2988.434049
31402.16202,-2988.343457
31402.32642,-2988.253634
31402.49092,-2988.164575
31402.65552,-2988.076275
31402.8202,-2987.988725
31402.98496,-2987.901915
31403.1498,-2987.815836
31403.3147,-2987.730476
31403.47966,-2987.645824
31403.64467,-2987.561867
31403.80972,-2987.478598
31403.97481,-2987.396007
31404.13994,-2987.314083
31404.30509,-2987.232816
31404.47026,-2987.152197
31404.63544,-2987.072216
31404.80062,-2986.992868
31404.96581,-2986.91415
31405.131,-2986.836061
31405.29618,-2986.7586
31405.46136,-2986.68177
31405.62653,-2986.605573
31405.79169,-2986.530011
31405.95684,-2986.455089
31406.12198,-2986.380809
31406.28711,-2986.307176
31406.45222,-2986.234195
31406.61733,-2986.161871
31406.78243,-2986.090211
31406.94752,-2986.01922
31407.1126,-2985.948905
31407.27767,-2985.879268
31407.44273,-2985.810312
31407.60778,-2985.74204
31407.77282,-2985.674451
31407.93784,-2985.607544
31408.10285,-2985.541316
31408.26783,-2985.475764
31408.43279,-2985.410882
31408.59772,-2985.346664
31408.76261,-2985.283104
31408.92748,-2985.220193
31409.0923,-2985.157924
31409.25707,-2985.096291
31409.4218,-2985.035288
31409.58647,-2984.974909
31409.75109,-2984.915151
31409.91564,-2984.856009
31410.08013,-2984.797478
31410.24455,-2984.739557
31410.4089,-2984.682238
31410.57318,-2984.625521
31410.73738,-2984.569399
31410.9015,-2984.513873
31411.06555,-2984.458944
31411.22951,-2984.40461
31411.39339,-2984.350872
31411.55718,-2984.297728
31411.72088,-2984.245174
31411.8845,-2984.193211
31412.04803,-2984.141836
31412.21146,-2984.091042
31412.3748,-2984.040825
31412.53804,-2983.991179
31412.70118,-2983.942094
31412.86422,-2983.893557
31413.02714,-2983.845555
31413.18995,-2983.798068
31413.35265,-2983.75108
31413.51522,-2983.704571
31413.67766,-2983.658521
31413.83997,-2983.612911
31414.00214,-2983.567721
31414.16416,-2983.522931
31414.32603,-2983.478526
31414.48774,-2983.434488
31414.64929,-2983.390799
31414.81068,-2983.347444
31414.97189,-2983.304406
31415.13292,-2983.261667
31415.29378,-2983.219215
31415.45445,-2983.177036
31415.61493,-2983.13512
31415.77522,-2983.093452
31415.93532,-2983.052018
31416.09522,-2983.010803
31416.25492,-2982.969791
31416.41442,-2982.928964
31416.57371,-2982.888308
31416.73278,-2982.847808
31416.89165,-2982.807448
31417.05029,-2982.767212
31417.20871,-2982.727083
31417.3669,-2982.687041
31417.52486,-2982.647066
31417.68258,-2982.607141
31417.84005,-2982.56725
31417.99728,-2982.527378
31418.15426,-2982.487514
31418.31099,-2982.44765
31418.46746,-2982.407779
31418.62368,-2982.367895
31418.77963,-2982.327994
31418.93533,-2982.288074
31419.09076,-2982.24814
31419.24593,-2982.208198
31419.40085,-2982.168258
31419.55551,-2982.12833
31419.70992,-2982.088425
31419.86408,-2982.048556
31420.01799,-2982.008737
31420.17166,-2981.968981
31420.32509,-2981.929304
31420.47829,-2981.889718
31420.63125,-2981.850239
31420.78389,-2981.810901
31420.93619,-2981.77172
31421.08817,-2981.732707
31421.23981,-2981.693865
31421.39112,-2981.655198
31421.54209,-2981.616713
31421.69274,-2981.578417
31421.84306,-2981.540314
31421.99305,-2981.502412
31422.1427,-2981.464717
31422.29204,-2981.427234
31422.44104,-2981.389965
31422.58971,-2981.352913
31422.73805,-2981.316084
31422.88606,-2981.279483
31423.03375,-2981.243115
31423.18111,-2981.206985
31423.32813,-2981.171097
31423.47483,-2981.135451
31423.6212,-2981.100046
31423.76725,-2981.06488
31423.91295,-2981.029952
31424.05833,-2980.995258
31424.20338,-2980.960795
31424.34808,-2980.926558
31424.49246,-2980.89254
31424.63649,-2980.858733
31424.78017,-2980.825131
31424.92352,-2980.791726
31425.06651,-2980.758508
31425.20916,-2980.72547
31425.35145,-2980.692603
31425.49338,-2980.659899
31425.63495,-2980.627349
31425.77616,-2980.594946
31425.91701,-2980.562684
31426.05749,-2980.530561
31426.1976,-2980.498577
31426.33734,-2980.466737
31426.4767,-2980.435047
31426.61569,-2980.403515
31426.7543,-2980.372144
31426.89253,-2980.340937
31427.03038,-2980.309898
31427.16785,-2980.279029
31427.30495,-2980.248337
31427.44169,-2980.217824
31427.57805,-2980.187497
31427.71404,-2980.157368
31427.84962,-2980.127455
31427.9848,-2980.097767
31428.11965,-2980.068299
31428.25431,-2980.039032
31428.38889,-2980.009943
31428.5235,-2979.981017
31428.65822,-2979.952245
31428.79314,-2979.923608
31428.92837,-2979.895084
31429.06403,-2979.866648
31429.20023,-2979.838273
31429.33708,-2979.809934
31429.47467,-2979.781606
31429.61309,-2979.753269
31429.75245,-2979.724901
31429.89282,-2979.696481
31430.03431,-2979.667989
31430.17701,-2979.639405
31430.32103,-2979.610712
31430.46646,-2979.581892
31430.61341,-2979.55293
31430.76198,-2979.523811
31430.91228,-2979.49452
31431.06441,-2979.465042
31431.21848,-2979.435357
31431.37457,-2979.405448
31431.5328,-2979.375301
31431.69326,-2979.3449
31431.85604,-2979.314234
31432.02122,-2979.283291
31432.18889,-2979.25206
31432.35913,-2979.220535
31432.53199,-2979.188709
31432.70756,-2979.156583
31432.8859,-2979.124156
31433.06707,-2979.091432
31433.25113,-2979.058413
31433.43813,-2979.0251
31433.62812,-2978.991497
31433.82116,-2978.957607
31434.01596,-2978.923698
31434.21199,-2978.889875
31434.41158,-2978.855676
31434.61484,-2978.821123
31434.82175,-2978.78625
31435.03228,-2978.751081
31435.2464,-2978.715628
31435.46406,-2978.679905
31435.68523,-2978.643927
31435.90989,-2978.607713
31436.13802,-2978.571285
31436.36962,-2978.53467
31436.6047,-2978.497888
31436.84325,-2978.460959
31437.08527,-2978.423897
31437.33079,-2978.386718
31437.5798,-2978.349438
31437.83231,-2978.312073
31438.08845,-2978.274615
31438.34943,-2978.23686
31438.61549,-2978.198819
31438.88636,-2978.160581
31439.16178,-2978.122208
31439.44152,-2978.083745
31439.72537,-2978.045233
31440.01318,-2978.006709
31440.30481,-2977.968215
31440.60015,-2977.929795
31440.89911,-2977.891489
31441.2016,-2977.853331
31441.50756,-2977.81535
31441.8169,-2977.777575
31442.12957,-2977.740026
31442.44551,-2977.702727
31442.76468,-2977.665699
31443.08701,-2977.628968
31443.41246,-2977.592555
31443.741,-2977.556485
31444.07258,-2977.520778
31444.40716,-2977.485452
31444.74471,-2977.450526
31445.08398,-2977.41615
31445.42438,-2977.38236
31445.76807,-2977.34894
31446.11503,-2977.315978
31446.46517,-2977.283507
31446.81841,-2977.251519
31447.17465,-2977.220008
31447.53386,-2977.188985
31447.89596,-2977.15847
31448.26092,-2977.128489
31448.6287,-2977.09907
31448.99926,-2977.070236
31449.37257,-2977.042007
31449.74861,-2977.0144
31450.12734,-2976.987433
31450.50876,-2976.961126
31450.89284,-2976.935497
31451.27957,-2976.910565
31451.66893,-2976.886351
31452.0609,-2976.862872
31452.45549,-2976.840147
31452.85266,-2976.818196
31453.25242,-2976.797037
31453.65475,-2976.776686
31454.05964,-2976.757158
31454.46707,-2976.738464
31454.87705,-2976.720618
31455.28955,-2976.703637
31455.70456,-2976.687535
31456.12208,-2976.672325
31456.5421,-2976.658016
31456.96459,-2976.644616
31457.38956,-2976.632132
31457.81699,-2976.620569
31458.24686,-2976.609932
31458.67917,-2976.600221
31459.11391,-2976.591435
31459.55107,-2976.583566
31459.99063,-2976.57661
31460.43259,-2976.57056
31460.87693,-2976.565406
31461.32364,-2976.56114
31461.77273,-2976.55775
31462.22416,-2976.555215
31462.67795,-2976.55352
31463.13408,-2976.552652
31463.59253,-2976.552596
31464.05331,-2976.553335
31464.51641,-2976.554853
31464.98181,-2976.557136
31465.44952,-2976.560171
31465.91952,-2976.563945
31466.39181,-2976.56845
31466.86638,-2976.573682
31467.34323,-2976.579635
31467.82235,-2976.586301
31468.30374,-2976.593673
31468.78739,-2976.601743
31469.27329,-2976.610505
31469.76144,-2976.619952
31470.25184,-2976.630079
31470.74448,-2976.640881
31471.23936,-2976.65235
31471.73646,-2976.664474
31472.2358,-2976.677235
31472.73735,-2976.690618
31473.24113,-2976.704605
31473.748,-2976.719196
31474.25828,-2976.734393
31474.77172,-2976.750174
31475.2881,-2976.766505
31475.80725,-2976.783354
31476.32904,-2976.800692
31476.85334,-2976.818496
31477.38006,-2976.836742
31477.9091,-2976.855404
31478.44039,-2976.874458
31478.97386,-2976.893877
31479.50945,-2976.913637
31480.04711,-2976.933714
31480.58678,-2976.954081
31481.12844,-2976.974704
31481.67202,-2976.995551
31482.21669,-2977.016555
31482.76202,-2977.037656
31483.30949,-2977.058896
31483.85907,-2977.080253
31484.41067,-2977.101683
31484.96424,-2977.123141
31485.51973,-2977.144586
31486.0771,-2977.165983
31486.63632,-2977.187303
31487.19735,-2977.208511
31487.76016,-2977.229574
31488.32473,-2977.250461
31488.89104,-2977.271142
31489.45907,-2977.291584
31490.02881,-2977.311762
31490.60022,-2977.331649
31491.17331,-2977.351221
31491.74806,-2977.370457
31492.32446,-2977.389343
31492.90249,-2977.407863
31493.48216,-2977.42601
31494.06345,-2977.443778
31494.64635,-2977.46116
31495.23086,-2977.47815
31495.81696,-2977.49475
31496.40466,-2977.510959
31496.99395,-2977.526777
31497.58481,-2977.542209
31498.17725,-2977.557259
31498.77126,-2977.57193
31499.36683,-2977.586221
31499.96396,-2977.600135
31500.56265,-2977.61367
31501.16287,-2977.62682
31501.76464,-2977.639586
31502.36794,-2977.651968
31502.97277,-2977.663968
31503.57913,-2977.675578
31504.187,-2977.686795
31504.79638,-2977.69761
31505.40726,-2977.708018
31506.01964,-2977.718008
31506.63352,-2977.727568
31507.24888,-2977.736693
31507.86572,-2977.74537
31508.48403,-2977.753588
31509.10382,-2977.761339
31509.72507,-2977.768613
31510.34777,-2977.7754
31510.97193,-2977.78169
31511.59754,-2977.787475
31512.22459,-2977.79275
31512.85307,-2977.797514
31513.48298,-2977.801768
31514.11432,-2977.805509
31514.74709,-2977.808732
31515.38127,-2977.811439
31516.01686,-2977.813629
31516.65386,-2977.815307
31517.29226,-2977.816481
31517.93206,-2977.81716
31518.57326,-2977.81735
31519.21584,-2977.817063
31519.85981,-2977.816313
31520.50517,-2977.815112
31521.1519,-2977.813467
31521.80001,-2977.81139
31522.44949,-2977.808895
31523.10033,-2977.805998
31523.75254,-2977.802709
31524.4061,-2977.799045
31525.06103,-2977.795021
31525.7173,-2977.790648
31526.37492,-2977.785943
31527.03389,-2977.780921
31527.6942,-2977.775602
31528.35584,-2977.770004
31529.01882,-2977.764142
31529.68313,-2977.758033
31530.34877,-2977.751697
31531.01574,-2977.745156
31531.68403,-2977.738432
31532.35364,-2977.731551
31533.02456,-2977.724538
31533.6968,-2977.717414
31534.37035,-2977.710208
31535.0452,-2977.70295
31535.72137,-2977.695665
31536.39884,-2977.688384
31537.07761,-2977.681138
31537.75768,-2977.673953
31538.43904,-2977.666861
31539.1217,-2977.659896
31539.80566,-2977.653084
31540.4909,-2977.646449
31541.17743,-2977.640015
31541.86525,-2977.633807
31542.55435,-2977.627843
31543.24473,-2977.622138
31543.93639,-2977.616708
31544.62933,-2977.611569
31545.32354,-2977.606731
31546.01902,-2977.602206
31546.71577,-2977.598
31547.41379,-2977.594121
31548.11307,-2977.590579
31548.81362,-2977.587381
31549.51542,-2977.584537
31550.21848,-2977.582051
31550.9228,-2977.579932
31551.62837,-2977.578188
31552.33519,-2977.576824
31553.04326,-2977.575844
31553.75257,-2977.575248
31554.46313,-2977.575034
31555.17493,-2977.575191
31555.88798,-2977.575708
31556.60167,-2977.576572
31557.31575,-2977.577767
31558.03129,-2977.579299
31558.74826,-2977.581171
31559.46661,-2977.583374
31560.18632,-2977.585897
31560.90735,-2977.588735
31561.6297,-2977.591879
31562.35334,-2977.595326
31563.07826,-2977.599075
31563.80445,-2977.603123
31564.5319,-2977.607465
31565.2606,-2977.612093
31565.99055,-2977.617009
31566.72173,-2977.622214
31567.45416,-2977.627708
31568.18781,-2977.633488
31568.92269,-2977.639546
31569.6588,-2977.64588
31570.39613,-2977.652492
31571.13469,-2977.659388
31571.87446,-2977.666568
31572.61545,-2977.674037
31573.35766,-2977.681796
31574.10108,-2977.689846
31574.84571,-2977.698192
31575.59156,-2977.706843
31576.33861,-2977.715804
31577.08688,-2977.725075
31577.83635,-2977.734656
31578.58703,-2977.744552
31579.33891,-2977.754773
31580.092,-2977.76532
31580.8463,-2977.776187
31581.60179,-2977.787375
31582.35849,-2977.798884
31583.11639,-2977.810719
31583.87549,-2977.822883
31584.63578,-2977.835378
31585.39728,-2977.848207
31586.15997,-2977.86137
31586.92386,-2977.874867
31587.68895,-2977.8887
31588.45523,-2977.902867
31589.22271,-2977.917358
31589.99138,-2977.932162
31590.76125,-2977.947268
31591.53231,-2977.962666
31592.30457,-2977.978345
31593.07802,-2977.994286
31593.85266,-2978.010468
31594.62851,-2978.026867
31595.40554,-2978.043459
31596.18378,-2978.060214
31596.9632,-2978.077106
31597.74383,-2978.094112
31598.52565,-2978.111204
31599.30867,-2978.128347
31600.09288,-2978.145511
31600.8783,-2978.162666
31601.66491,-2978.179784
31602.45271,-2978.196842
31603.24172,-2978.213813
31604.03192,-2978.230671
31604.82332,-2978.247386
31605.61592,-2978.263934
31606.40972,-2978.280294
31607.20471,-2978.296444
31608.0009,-2978.312354
31608.7983,-2978.328001
31609.59688,-2978.343368
31610.39667,-2978.358437
31611.19765,-2978.373189
31611.99983,-2978.387607
31612.8032,-2978.401674
31613.60777,-2978.415372
31614.41354,-2978.428684
31615.22049,-2978.441596
31616.02864,-2978.454101
31616.83799,-2978.466186
31617.64852,-2978.477846
31618.46025,-2978.489075
31619.27316,-2978.49987
31620.08727,-2978.510226
31620.90256,-2978.520136
31621.71904,-2978.529596
31622.53671,-2978.538602
31623.35556,-2978.54715
31624.17559,-2978.555235
31624.99682,-2978.562847
31625.81922,-2978.569979
31626.6428,-2978.576622
31627.46757,-2978.582772
31628.29351,-2978.588419
31629.12063,-2978.593549
31629.94894,-2978.59815
31630.77841,-2978.602207
31631.60906,-2978.605708
31632.44089,-2978.608642
31633.27389,-2978.611001
31634.10806,-2978.612776
31634.9434,-2978.613959
31635.77991,-2978.614544
31636.61759,-2978.614528
31637.45644,-2978.613912
31638.29645,-2978.612692
